"gc-1","gc-2","gc-3","gc-4","gc-5","gc-6","likelihood","chimera","dataset"
1,1,3,3,5,7,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,3,5,8,0.999933893038648,50.8739801285038,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,3,6,6,0.0226390583237506,29.3974604798683,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,3,6,7,0.999933893038648,50.8739801285038,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,3,6,8,0.895488197464459,32.3347167514648,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,3,7,7,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,3,7,8,0.917728410325902,52.3009275897588,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,3,8,8,0.916952665281519,33.7616642127198,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,4,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,4,5,0.0161092461720517,25.6381655455601,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,4,6,0.0106563639149726,15.2481449815656,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,4,7,0.934920599013292,32.1425314885273,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,4,8,0.917116820592712,22.3978178605531,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,5,5,0.00949480468427474,44.9226612965094,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,5,6,0.00943037810914374,27.8835712998738,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,5,7,0.999933893038648,50.8739801285038,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,5,8,0.895488197464459,32.3347167514648,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,6,6,0.0133644920265054,18.8813102313489,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,6,7,0.895488197464459,32.3347167514648,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,6,8,0.999933893038648,22.5900031234905,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,7,7,0.917728410325902,52.3009275897588,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,7,8,0.916952665281519,33.7616642127198,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,4,8,8,0.916649729737714,24.0169505847455,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,5,5,5,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,5,5,6,0.0232926190108426,59.3916269690092,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,5,5,7,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,5,5,8,0.999933893038648,59.1917462952231,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,5,6,6,0.0226859774970665,40.7903782120886,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,5,6,7,0.999933893038648,59.1917462952231,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,5,6,8,0.999933893038648,40.6524829181842,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,5,7,7,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,5,7,8,0.917879169696569,56.3785044728483,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,5,8,8,0.916846190146606,37.8392410958094,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,6,6,6,0.0216565677909027,30.9331715840585,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,6,6,7,0.999933893038648,40.6524829181842,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,6,6,8,0.999933893038648,30.9077692902099,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,6,7,7,0.917879169696569,56.3785044728483,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,6,7,8,0.916846190146606,37.8392410958094,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,6,8,8,0.949285811994991,28.094527467835,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,7,7,7,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,7,7,8,0.917287502834318,57.8054519341033,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,7,8,8,0.917131258651448,39.2661885570643,"Lmono-NIST_Sanger-Clones.csv"
1,1,3,8,8,8,0.949278544650765,29.52147492909,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,4,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,4,5,0.0172509143146379,15.9811438824813,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,4,6,0.0136387469963744,10.1560943886916,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,4,7,0.917116820592712,22.3978178605531,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,4,8,0.917244757120706,16.8932935162086,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,5,5,0.0108267462830562,26.9415617289056,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,5,6,0.0104323710501763,17.9888608120906,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,5,7,0.895488197464459,32.3347167514648,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,5,8,0.999933893038648,22.5900031234905,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,6,6,0.0126483910106328,13.1414919301178,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,6,7,0.999933893038648,22.5900031234905,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,6,8,0.895488197464459,17.085478779146,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,7,7,0.916952665281519,33.7616642127198,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,7,8,0.916649729737714,24.0169505847455,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,4,8,8,0.917776240979271,18.512426240401,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,5,5,5,0.00746777501419113,49.5377973899252,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,5,5,6,0.00695737265693673,35.2473300642397,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,5,5,7,0.999933893038648,59.1917462952231,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,5,5,8,0.999933893038648,40.6524829181842,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,5,6,6,0.00874248721677713,28.1239477416834,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,5,6,7,0.999933893038648,40.6524829181842,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,5,6,8,0.999933893038648,30.9077692902099,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,5,7,7,0.917879169696569,56.3785044728483,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,5,7,8,0.916846190146606,37.8392410958094,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,5,8,8,0.949285811994991,28.094527467835,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,6,6,6,0.0114385892294829,23.8756733296692,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,6,6,7,0.999933893038648,30.9077692902099,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,6,6,8,0.895488197464459,25.4032449458654,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,6,7,7,0.916846190146606,37.8392410958094,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,6,7,8,0.949285811994991,28.094527467835,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,6,8,8,0.916814710655716,22.5900031234906,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,7,7,7,0.917287502834318,57.8054519341033,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,7,7,8,0.917131258651448,39.2661885570643,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,7,8,8,0.949278544650765,29.52147492909,"Lmono-NIST_Sanger-Clones.csv"
1,1,4,8,8,8,0.916876459898971,24.0169505847455,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,5,5,5,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,5,5,6,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,5,5,7,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,5,5,8,0.935861639811273,78.3128159814948,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,5,6,6,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,5,6,7,0.935861639811273,78.3128159814948,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,5,6,8,0.949258398835334,59.7735526044558,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,5,7,7,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,5,7,8,0.949291350792868,68.9364599231974,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,5,8,8,0.917383080442716,50.3971965461586,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,6,6,6,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,6,6,7,0.949258398835334,59.7735526044558,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,6,6,8,0.917103194337711,50.0288389764817,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,6,7,7,0.949291350792868,68.9364599231974,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,6,7,8,0.917383080442716,50.3971965461586,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,6,8,8,0.935947827534752,40.6524829181842,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,7,7,7,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,7,7,8,0.93479559192466,66.1232181008226,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,7,8,8,0.935837402625571,47.5839547237836,"Lmono-NIST_Sanger-Clones.csv"
1,1,5,8,8,8,0.937466881294222,37.8392410958093,"Lmono-NIST_Sanger-Clones.csv"
1,1,6,6,6,6,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,6,6,6,7,0.917103194337711,50.0288389764817,"Lmono-NIST_Sanger-Clones.csv"
1,1,6,6,6,8,0.934405344115029,44.5243146321371,"Lmono-NIST_Sanger-Clones.csv"
1,1,6,6,7,7,0.917383080442716,50.3971965461586,"Lmono-NIST_Sanger-Clones.csv"
1,1,6,6,7,8,0.935947827534752,40.6524829181842,"Lmono-NIST_Sanger-Clones.csv"
1,1,6,6,8,8,0.916886504829597,35.1479585738398,"Lmono-NIST_Sanger-Clones.csv"
1,1,6,7,7,7,0.93479559192466,66.1232181008226,"Lmono-NIST_Sanger-Clones.csv"
1,1,6,7,7,8,0.935837402625571,47.5839547237836,"Lmono-NIST_Sanger-Clones.csv"
1,1,6,7,8,8,0.937466881294222,37.8392410958093,"Lmono-NIST_Sanger-Clones.csv"
1,1,6,8,8,8,0.93479559192466,32.3347167514648,"Lmono-NIST_Sanger-Clones.csv"
1,1,7,7,7,7,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,1,7,7,7,8,0.91749150339036,67.5501655620776,"Lmono-NIST_Sanger-Clones.csv"
1,1,7,7,8,8,0.916281785417714,49.0109021850386,"Lmono-NIST_Sanger-Clones.csv"
1,1,7,8,8,8,0.916281897657212,39.2661885570643,"Lmono-NIST_Sanger-Clones.csv"
1,1,8,8,8,8,0.94929942604863,33.7616642127198,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,2,2,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,2,3,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,2,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,2,5,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,2,6,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,2,7,0.94527345959205,27.6559439356258,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,2,8,0.939485396678995,26.0368112114333,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,3,3,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,3,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,3,5,0.0286208210612043,30.3692720631986,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,3,6,0.022808346275737,24.6314602855988,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,3,7,0.939309966071831,23.7841122216729,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,3,8,0.936423050403206,18.2795878773284,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,4,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,4,5,0.0144758441482984,24.1276064580521,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,4,6,0.013040034445127,22.5500624125524,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,4,7,0.936423050403206,18.2795878773284,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,4,8,0.950925626074484,16.6604551531359,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,5,5,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,5,6,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,5,7,0.916858330776615,34.7796010041629,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,5,8,0.948176113994525,29.2750766598183,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,6,6,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,6,7,0.948176113994525,29.2750766598183,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,6,8,0.945408612837803,27.6559439356258,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,7,7,0.939360306702944,25.4032449458654,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,7,8,0.945452711600409,19.8987206015209,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,2,8,8,0.936280257118845,18.2795878773284,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,3,3,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,3,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,3,5,0.0267342635943679,29.9700618962687,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,3,6,0.0209992621657555,19.9468990439102,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,3,7,0.935321563996266,30.7155840272724,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,3,8,0.916681314980138,20.9708703992981,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,4,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,4,5,0.0170675482425786,19.7635251340989,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,4,6,0.00842282331092635,13.6618703050801,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,4,7,0.916681314980138,20.9708703992981,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,4,8,0.939132823192857,15.4663460549535,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,5,5,0.0241491306617169,38.92344336295,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,5,6,0.0223460157671359,29.0557487357628,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,5,7,0.917803604860106,35.1479585738397,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,5,8,0.917661003593106,25.4032449458654,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,6,6,0.0198199488602714,23.3306966809267,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,6,7,0.917661003593106,25.4032449458654,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,6,8,0.916929654546568,19.8987206015209,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,7,7,0.935002568110177,32.3347167514648,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,7,8,0.93669102577496,22.5900031234905,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,3,8,8,0.937241739539711,17.085478779146,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,4,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,4,5,0.0149927502351354,14.0352444143188,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,4,6,0.0125615127667452,12.3267561242694,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,4,7,0.939132823192857,15.4663460549535,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,4,8,0.935321830163283,13.8472133307611,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,5,5,0.00786222017308863,26.2742709078982,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,5,6,0.00714189961500349,21.6643061530063,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,5,7,0.917661003593106,25.4032449458654,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,5,8,0.916929654546568,19.8987206015209,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,6,6,0.0110171080937844,20.9397134369665,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,6,7,0.916929654546568,19.8987206015209,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,6,8,0.917672524468888,18.2795878773284,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,7,7,0.93669102577496,22.5900031234905,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,7,8,0.937241739539711,17.085478779146,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,4,8,8,0.937373954207545,15.4663460549535,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,5,5,5,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,5,5,6,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,5,5,7,0.936608546105753,50.0288389764816,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,5,5,8,0.936759961550851,40.2841253485073,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,5,6,6,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,5,6,7,0.936759961550851,40.2841253485073,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,5,6,8,0.936759951319672,34.7796010041628,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,5,7,7,0.917224878509183,40.6524829181843,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,5,7,8,0.944735542096149,30.9077692902099,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,5,8,8,0.936109357046666,25.4032449458654,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,6,6,6,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,6,6,7,0.936759951319672,34.7796010041628,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,6,6,8,0.935353784547906,33.1604682799703,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,6,7,7,0.944735542096149,30.9077692902099,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,6,7,8,0.936109357046666,25.4032449458654,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,6,8,8,0.939842046375565,23.7841122216729,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,7,7,7,0.936986087585815,37.8392410958093,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,7,7,8,0.950795885297425,28.094527467835,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,7,8,8,0.940141557579514,22.5900031234905,"Lmono-NIST_Sanger-Clones.csv"
1,2,2,8,8,8,0.945695040137635,20.9708703992981,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,3,3,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,3,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,3,5,0.0226780427759717,44.6630284222357,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,3,6,0.0159929007068709,25.5582906739141,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,3,7,0.916651146559369,50.6817948655663,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,3,8,0.934920599013292,32.1425314885273,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,4,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,4,5,0.0157620094390811,25.7889613050676,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,4,6,0.00859539418951036,15.310054174095,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,4,7,0.934920599013292,32.1425314885273,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,4,8,0.917116820592712,22.3978178605531,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,5,5,0.0217257154272766,47.9105077596851,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,5,6,0.0212862362522082,29.3452779558472,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,5,7,0.999933893038648,50.8739801285038,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,5,8,0.895488197464459,32.3347167514648,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,6,6,0.0206206174012396,19.5353553708625,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,6,7,0.895488197464459,32.3347167514648,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,6,8,0.999933893038648,22.5900031234905,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,7,7,0.917728410325902,52.3009275897588,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,7,8,0.916952665281519,33.7616642127198,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,3,8,8,0.916649729737714,24.0169505847455,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,4,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,4,5,0.0147794409688557,15.9577213176729,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,4,6,0.00567145799873224,9.58667792476103,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,4,7,0.917116820592712,22.3978178605531,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,4,8,0.917244757120706,16.8932935162086,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,5,5,0.0069688702026719,27.3052705578022,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,5,6,6.61069613518961e-05,17.7425559340824,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,5,7,0.895488197464459,32.3347167514648,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,5,8,0.999933893038648,22.5900031234905,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,6,6,0.0103517967745136,13.2588090895318,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,6,7,0.999933893038648,22.5900031234905,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,6,8,0.895488197464459,17.085478779146,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,7,7,0.916952665281519,33.7616642127198,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,7,8,0.916649729737714,24.0169505847455,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,4,8,8,0.917776240979271,18.512426240401,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,5,5,5,0.0192861746003647,58.9932015727918,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,5,5,6,0.0204810667725578,40.6018618437356,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,5,5,7,0.999933893038648,59.1917462952231,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,5,5,8,0.999933893038648,40.6524829181842,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,5,6,6,0.0202010405605668,30.813092898045,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,5,6,7,0.999933893038648,40.6524829181842,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,5,6,8,0.999933893038648,30.9077692902099,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,5,7,7,0.917879169696569,56.3785044728483,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,5,7,8,0.916846190146606,37.8392410958094,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,5,8,8,0.949285811994991,28.094527467835,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,6,6,6,0.0185831254418034,25.0841404751464,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,6,6,7,0.999933893038648,30.9077692902099,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,6,6,8,0.895488197464459,25.4032449458654,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,6,7,7,0.916846190146606,37.8392410958094,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,6,7,8,0.949285811994991,28.094527467835,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,6,8,8,0.916814710655716,22.5900031234906,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,7,7,7,0.917287502834318,57.8054519341033,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,7,7,8,0.917131258651448,39.2661885570643,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,7,8,8,0.949278544650765,29.52147492909,"Lmono-NIST_Sanger-Clones.csv"
1,2,3,8,8,8,0.916876459898971,24.0169505847455,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,4,4,0.999933893038648,Inf,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,4,5,0.0168627545473301,10.5374114032293,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,4,6,0.0133729609054912,8.6737136355909,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,4,7,0.917244757120706,16.8932935162086,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,4,8,0.916675219936077,15.2741607920161,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,5,5,0.00927149147354477,17.7748933531736,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,5,6,0.00908859266142198,12.8621665338745,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,5,7,0.999933893038648,22.5900031234905,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,5,8,0.895488197464459,17.085478779146,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,6,6,0.0123367148831746,11.7145779813195,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,6,7,0.895488197464459,17.085478779146,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,6,8,0.811422530434908,15.4663460549535,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,7,7,0.916649729737714,24.0169505847455,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,7,8,0.917776240979271,18.512426240401,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,4,8,8,0.917478373063978,16.8932935162086,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,5,5,5,0.00526742531205099,33.1683307632568,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,5,5,6,0.00452602054752041,26.2402917438857,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,5,5,7,0.999933893038648,40.6524829181842,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,5,5,8,0.999933893038648,30.9077692902099,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,5,6,6,0.0067926934191852,23.0589095720211,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,5,6,7,0.999933893038648,30.9077692902099,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,5,6,8,0.895488197464459,25.4032449458654,"Lmono-NIST_Sanger-Clones.csv"
1,2,4,5,7,7,0.916846190146606,37.8392410958094,"Lmono-NIST_Sanger-Clones.csv"
